epoch,train_loss,valid_loss
1,0.880921948556448,0.8719816607239164
2,0.8586932272601865,0.8646488869703594
3,0.8589016372844371,0.8536707615321733
4,0.8416249723988508,0.8301480213522249
5,0.8406377451701569,0.8397833951777649
6,0.8319007598153064,0.8322500627347047
7,0.838666994607786,0.8446963162914516
8,0.8226480013037921,0.8605782244570073
9,0.8238738035884949,0.838976246539796
10,0.8190290164092091,0.8358812318355944
11,0.8135206559777182,0.8290120237713888
12,0.8181603403861307,0.8330089167226101
13,0.8175382972587638,0.8318669197040346
14,0.8131484682521513,0.8261011279964192
15,0.8144706056414661,0.8293922473239577
16,0.8062243522037559,0.807904303018406
17,0.8055848119641857,0.8177934476539476
18,0.7999675920560534,0.8190724590574794
19,0.8095281089878615,0.8129617208715549
20,0.7973188374821806,0.8249628732297104
21,0.8004220159254708,0.8166856252709064
22,0.8033594445541864,0.804698322835252
23,0.7949268529001547,0.8038556910427513
24,0.784089236431329,0.8140235529062743
25,0.793826814463768,0.8304625050496758
26,0.7973172054862097,0.800121544705083
27,0.7882462966061486,0.8059975559730513
28,0.7890822751456142,0.8130580746887803
29,0.7851537462713846,0.8168338690582594
30,0.7980766236448539,0.8135275505856829
31,0.7893576288572497,0.8398006578298706
32,0.7939829604456188,0.8018871172953592
33,0.7849008900268521,0.8041941112533993
34,0.7910875621557707,0.8177295716897653
35,0.7860381606968709,0.8082122874897503
36,0.7885724065765258,0.8008263297368238
37,0.7869348373752114,0.8160462110730199
38,0.7792569455286639,0.8248056709647098
39,0.7766581008982077,0.8091275959252667
40,0.78806132845301,0.8073882036396866
41,0.7857337720579345,0.8103319228050819
42,0.7724886272615159,0.8226189844606352
43,0.7803304073173329,0.7970125742291135
44,0.7802760171568496,0.8046433122240777
45,0.7793850100515233,0.803235723218093
46,0.7760900961599356,0.8293352092549429
47,0.7784803459289593,0.8043981751056609
48,0.7740645897945657,0.8099551164282106
49,0.7729357237718544,0.8004865598247565
50,0.7685477288931588,0.806527192996855
51,0.7741795599440983,0.810412702761943
52,0.7745699602239927,0.8038702174559349
53,0.7686993999552617,0.8088373916679721
54,0.7714473967727977,0.7920689910564974
55,0.7684477431610118,0.8073271635274016
56,0.7700020469690797,0.7976072437657858
57,0.7663500893755599,0.7925401447176039
58,0.7711054574136595,0.7927876819574767
59,0.766749427605413,0.8046424168961143
60,0.7714964754639133,0.7873483240995323
61,0.7619618436197767,0.7964151200173435
62,0.7747609559998377,0.8004450059492025
63,0.7734452045575971,0.7947357603168655
64,0.7646705220607333,0.8071693188535753
65,0.7698797357757284,0.810070764520608
66,0.7571030276986311,0.7845458979589033
67,0.7672040832030922,0.8028774602854154
68,0.7594973478292147,0.8061917987680866
69,0.7575633279424973,0.7833187449081525
70,0.770802212063618,0.8065861269444567
71,0.7629484409089933,0.8045770589428967
72,0.7551022800344084,0.779106916441992
73,0.760405384009021,0.8105888137317916
74,0.7518109639884611,0.7907343429116603
75,0.755887216304069,0.8147273985740873
76,0.7653499932529269,0.8091088481086456
77,0.7557858178457043,0.8074727367924491
78,0.7502740415363739,0.8085821297948168
79,0.7586082918734987,0.803166382548681
80,0.760338128692151,0.8015503979713461
81,0.7427842855218055,0.8104331925652208
82,0.7551480420056419,0.8166321236647401
83,0.7631860280543115,0.7929555547544388
84,0.7594824487771386,0.7936217316590181
85,0.7539128588170422,0.7992669946131767
86,0.7486228742357772,0.8070695666958474
87,0.7442610034372086,0.7797744725198473
88,0.7508702180921599,0.8065664513851516
89,0.7484484422826861,0.8031825995156081
90,0.7525504482388888,0.7886905021732673
91,0.7548561834873064,0.7997408407455724
92,0.7546431859066174,0.8111666573059205
