epoch,train_loss,valid_loss
1,0.509094676440309,0.5012757412300854
2,0.4968050201990882,0.48963359957018854
3,0.48149660834250113,0.48196052185915134
4,0.4808323407574849,0.4792713045975361
5,0.47805945880563994,0.4607775400929823
6,0.4728540609773931,0.4610676298065791
7,0.4745221683531087,0.4552249550504029
8,0.46779594092120763,0.45516490297362444
9,0.46843286531161415,0.46000655528414186
10,0.464028384802778,0.462827128660742
11,0.46523408505525454,0.45688011761183145
12,0.46368922754726577,0.4480935737756746
13,0.4641528248158014,0.4592831903033786
14,0.4568638073456701,0.4520621361141955
15,0.45766998243177726,0.4528651284108126
16,0.457122914650312,0.45894113832582084
17,0.4585982170425117,0.46501609718023
18,0.4587680800805861,0.45065265828989964
19,0.45664336523732174,0.4376346739028733
20,0.4578410895747989,0.4538748550549071
21,0.45192619423788366,0.45251396004524497
22,0.4552183076587155,0.4523295766895726
23,0.4524049185383799,0.44507031793257706
24,0.45502398547020956,0.44555266994647874
25,0.45279927890547444,0.4453202922311094
26,0.45479119136432467,0.4458842484507138
27,0.453678625905246,0.4507579648049263
28,0.4498401049694453,0.45096449624136015
29,0.4530288998805965,0.4523760872641726
