epoch,train_loss,valid_loss
1,0.8763010116040196,0.8751532998200462
2,0.8623167194274007,0.862953518781765
3,0.861451716516032,0.853815221010828
4,0.8438579965728612,0.8559797023072335
5,0.8262569922377515,0.8604627407845801
6,0.8102909182544756,0.8536092612466967
7,0.8371100648992387,0.829409630040432
8,0.8392739732497769,0.8408598391178215
9,0.8337031104715346,0.8374029607650026
10,0.8361565602736069,0.8467341226790055
11,0.8173226489194371,0.8536823851925923
12,0.8182857712096804,0.8329146875120289
13,0.8234919027288624,0.8323884613303189
14,0.8111011414366227,0.8241276437212587
15,0.8210943129166245,0.8293783712338793
16,0.8194512098517521,0.8332994423093798
17,0.8109891726105052,0.8226025423272166
18,0.8191073897875321,0.840208254302679
19,0.8086353878860335,0.8204788468266478
20,0.8113829401015764,0.8220719207411653
21,0.8049084290695316,0.8244624712343473
22,0.8108896555242922,0.8073433525618852
23,0.8040415355843725,0.8350917611023939
24,0.8011431040694794,0.8183565049698104
25,0.8079855030523938,0.8054912640463077
26,0.8012966407491158,0.8205456822326573
27,0.7870941338196171,0.8077245555928747
28,0.7965549995155221,0.8166730716482472
29,0.7974712461959068,0.8110613301978447
30,0.7964933242175515,0.8033848206626171
31,0.7917867966727099,0.8174210342730935
32,0.7938189943265256,0.8114095928900542
33,0.8064406856727726,0.8150036027083708
34,0.7927530624899447,0.8343939837628838
35,0.7920086958382457,0.802896802118163
36,0.7963585250467121,0.8001892429030569
37,0.7962495353835598,0.8049404578244624
38,0.7950891791557779,0.7938453401270018
39,0.7974264318021682,0.8003435345563498
40,0.79294623865196,0.8208370337163581
41,0.7869508511302815,0.8109247446854967
42,0.7863690767184616,0.8208616999384695
43,0.7907818308231311,0.8069628393191293
44,0.7881059215463565,0.8020050026789699
45,0.7777535468143723,0.818999514501128
46,0.7859949669098681,0.8053046643060637
47,0.7853799395709543,0.8029486628804057
48,0.7860655204746737,0.8120686333931201
49,0.7783258031217419,0.8246454730034191
50,0.7861067864987472,0.8028832543274836
51,0.7792666149794703,0.8121902938661975
52,0.7815593584852049,0.797092724773063
53,0.7713810728618862,0.8229960477058179
54,0.7792996677660173,0.8117823700450264
55,0.7851682444930155,0.8020395398532316
56,0.7735122176889058,0.8179794248191584
57,0.7797005555989163,0.7893104305665226
58,0.7688156519381917,0.8048744733654225
59,0.7793909626386918,0.7955629270094541
60,0.7727499689374652,0.7860889456166846
61,0.78153049575019,0.7854728358931873
62,0.7682170769429034,0.8026414616771208
63,0.7784461579172136,0.7861386926585057
64,0.7699495964610632,0.782796412143941
65,0.7779014327853349,0.7931523103355103
66,0.7778579532079903,0.8032561885561876
67,0.7746647633244287,0.7796268117424375
68,0.779964569291447,0.8067559584680128
69,0.7603412780069536,0.7954945136110755
70,0.7654964218334276,0.8093413110810934
71,0.7646795940426637,0.8068109860283479
72,0.7613444121712678,0.777420384243107
73,0.7729718504845116,0.7995437257539928
74,0.7711861535386869,0.7889592197743809
75,0.7592224312444672,0.7757105003815307
76,0.7674204006035756,0.803426778244349
77,0.7550515940190932,0.7852526736980373
78,0.760836243276301,0.8294535043784474
79,0.7727436883187435,0.8198938718098676
80,0.7645662872511906,0.7982991384945948
81,0.7645236970249801,0.7990850404100378
82,0.772130918353698,0.8046744040854528
83,0.764173267427599,0.8049714960902354
84,0.7556098567332933,0.7989600997656745
85,0.7661131129816537,0.8073027637948132
86,0.7725591487186845,0.7863717894378854
87,0.7646429435232895,0.8081329913355733
88,0.7636474555087294,0.7998759843046881
89,0.7588144048920896,0.8105854625974632
90,0.7543457045788197,0.7749444846678986
91,0.7635193886020766,0.803788689065029
92,0.7556259318980204,0.7846962460690396
93,0.7563187469672498,0.7904970993253367
94,0.7590194492453097,0.7896876971669966
95,0.7568232634689087,0.8135215696831303
96,0.7608721234674435,0.8053985462519685
97,0.7617331735294378,0.7997518425252588
98,0.7604478763035052,0.7988252458608146
99,0.7614156396334857,0.7731565759132076
100,0.7560045869335522,0.7999674066341408
101,0.770497062719912,0.7925707109237986
102,0.7633004714345524,0.7904401196031774
103,0.763253075314086,0.8066188752289034
104,0.7553213626303275,0.8017311497120025
105,0.7719156593378631,0.8060488017494388
106,0.7586405826898057,0.7902520188506992
107,0.7579222299340055,0.7968087726808728
108,0.7602319753213177,0.8091711462935272
109,0.7641962985210783,0.805130103536893
110,0.7632458587866853,0.8048852728737266
111,0.7678994948217318,0.8068788821785998
112,0.7637949125930775,0.8186070317873892
113,0.7572418079908307,0.8000019195282625
114,0.7589412403389213,0.782284321609804
115,0.772019313149267,0.7988790481403056
116,0.7678338731881268,0.7984542315969543
117,0.7559396085808197,0.8143945855180514
118,0.7607428229624226,0.7967583207632013
119,0.7641149547007462,0.8177763553175293
