epoch,train_loss,valid_loss
1,0.6438257200062688,0.6341503292686589
2,0.6239548369588257,0.5870712414768565
3,0.606477022687227,0.5641698411200196
4,0.585874319971296,0.5618824773144139
5,0.5856299865259584,0.6018915801693726
6,0.5721425245457928,0.6113811797543388
7,0.5824102713246819,0.5796771199624662
8,0.5537100164499349,0.6073599363292527
9,0.5537540027161943,0.5768340855188991
10,0.5496012310026425,0.5510078494173839
11,0.5683625760997966,0.5731551363740278
12,0.5238277892868183,0.5313556765854035
13,0.5408423615589428,0.5692788804273891
14,0.5468213681398308,0.5427000267208433
15,0.5249035379077215,0.5566206866895537
16,0.5327816383943271,0.5675474971775776
17,0.514537198404517,0.5722391902286883
18,0.523002319812224,0.5291351787644721
19,0.5108943544414247,0.5515727038474997
20,0.5277110333393132,0.5298173255489572
21,0.5124532802000332,0.5445318078601976
22,0.5007939775566856,0.5226755909844423
23,0.515395783868728,0.5407684129338873
24,0.5069901272482464,0.5454190334244429
25,0.504131348902579,0.5181894938400744
26,0.5068294419014426,0.5325427638549034
27,0.5076863195136293,0.5223429524137274
28,0.4742359074034812,0.5336762859344321
29,0.48229086588354086,0.48919557462162944
30,0.49838813234284074,0.546046709601322
31,0.4850049686142809,0.5240452614329432
32,0.4838733929478269,0.5100747108378488
33,0.48910018605530675,0.5352093408329656
34,0.48557068603694026,0.5157256652601063
35,0.4795642494467059,0.5474813302735919
36,0.4764427049881316,0.5064216306453327
37,0.4847162012484002,0.48918410297483206
38,0.4730497268447975,0.5559842677017592
39,0.4858031066061443,0.4625828528938734
40,0.4655174714175438,0.4810288013870139
41,0.47868871403208507,0.5019542010318812
42,0.45805405692883505,0.4639698194299379
43,0.46760364713074154,0.5129801067523658
44,0.462359201309312,0.5225965043772822
45,0.45883188869881575,0.5067229104916686
46,0.4654298078862404,0.5045999447086259
47,0.4632305537305308,0.49726157613179606
48,0.4486913469729743,0.5055298638813521
49,0.44707832893240534,0.47483891119127686
50,0.4574037937417317,0.4962036407896844
51,0.4583102531094474,0.5235847238977642
52,0.4580725930441885,0.48359108609957213
53,0.4443858144052034,0.46495150897206494
54,0.46109483317056926,0.47360980358865595
55,0.448652293128725,0.5064749112251498
56,0.45532788298421867,0.4882986237416449
57,0.4537453700295772,0.5204518179247237
58,0.4423163065527658,0.46963517733282695
59,0.45672080443858,0.46894770464859903
