epoch,train_loss,valid_loss
1,0.6233071504091775,0.5810698752655931
2,0.5816272947661303,0.5925794241787947
3,0.5678143141860211,0.5772437961448146
4,0.539899164672803,0.5655463961074534
5,0.554708581417799,0.575566166161519
6,0.5405298656335583,0.565971248904648
7,0.5427766331230048,0.5409029924270251
8,0.5028284491488227,0.5221838915882551
9,0.4893103717929787,0.5038990527796356
10,0.5030766364049029,0.5249195266919939
11,0.517962370964664,0.5535974665342466
12,0.4891459925307168,0.5063468666909181
13,0.49536627793201693,0.5127856903102087
14,0.4889074689536183,0.5101002834980255
15,0.4699449739246457,0.47952445236075186
16,0.4710504460941862,0.5501657996083731
17,0.46524762106990375,0.512140970353199
18,0.46325222395912363,0.45362420412509336
19,0.47501574953397113,0.5203904426535186
20,0.4770342584837366,0.5045474803723071
21,0.4649142334582629,0.5131682749918621
22,0.4519779769082864,0.5382296362405886
23,0.4525756287491984,0.4678893851359253
24,0.4482572400183589,0.48617530168722506
25,0.46085192732237,0.46036550293312123
26,0.42937649924446036,0.4685033882522713
27,0.45821990472850976,0.48259067069739103
28,0.44057371253492655,0.4792358332678028
29,0.4426229237406342,0.43011915955044655
30,0.43860596273508334,0.5159382061303958
31,0.43006236009575705,0.4411735739558935
32,0.43499426460928386,0.47371938387336937
33,0.4385472036622189,0.4531014502939323
34,0.4317522326277362,0.44229615240803233
35,0.42275480650089403,0.47518570810232474
36,0.427497372928041,0.4656279328805597
37,0.43948215149618963,0.4729354206229682
38,0.414705709312801,0.4892434691200438
39,0.4146987776513453,0.4365967251765339
40,0.42152973312746594,0.4661533505372379
41,0.4044159534904692,0.42816834815818333
42,0.4011295512318611,0.44378116358395503
43,0.41495350893172955,0.45239795375939296
44,0.4100070995175176,0.46585608156316954
45,0.4074817863465459,0.46423725253375975
46,0.4087921429977373,0.44595078929610876
47,0.40098847835152235,0.44887971515645797
48,0.39670210642119247,0.4634625773229029
49,0.3939043859502784,0.4541155759488111
50,0.3969468300541242,0.4430764967818623
51,0.4039379774282376,0.45993797023497196
52,0.390300910299023,0.4559644791500076
53,0.38078164288567173,0.46667963464784884
54,0.39943871771295864,0.45616330295477225
55,0.392973988627394,0.4356264086116267
56,0.37773470056277736,0.42611042300806096
57,0.3885042432833601,0.436546824912986
58,0.38559531213508713,0.4299561998442463
59,0.3990273136921503,0.4358295878881346
60,0.38304933105353955,0.41966213743485836
61,0.3693241758479012,0.419021874382768
62,0.3898600504078247,0.44506494692810206
63,0.38610384295935984,0.46162736189106235
64,0.38656289861709986,0.43310113490113744
65,0.3811794010301431,0.4512491738828628
66,0.3843125857550789,0.41296209686476254
67,0.37618893619488786,0.4503083069525335
68,0.3693565818722601,0.4152710748755414
69,0.3673028229149403,0.4073866564456535
70,0.37009067102162924,0.4516145086482815
71,0.3607459348384981,0.44018887031985365
72,0.37610466253978236,0.42420570819598175
73,0.36779720625943607,0.4484005744933434
74,0.361032705616068,0.43137749847348617
75,0.3540719123212276,0.42345050102828635
76,0.3511949375409771,0.4592240840277594
77,0.36121672336701993,0.45994589700485056
78,0.35746009689238334,0.42556786468333524
79,0.3569546032834936,0.45395307647793187
80,0.3703666632236154,0.4606755914814446
81,0.35368476863260623,0.4155085195341836
82,0.3613559678886776,0.4775203246947216
83,0.35630269776339885,0.41286100086796546
84,0.36194049118569604,0.4230074507548757
85,0.34610980756028936,0.4264472816949305
86,0.36266399933784094,0.4006363668114595
87,0.34186831972113363,0.39469435474956815
88,0.3598544727321024,0.44226167824767204
89,0.352979133595471,0.4366553498674994
90,0.34756802760616495,0.40254771014999435
91,0.3589027179750027,0.3857639553025365
92,0.35152256337028964,0.41173957008868456
93,0.3459095348500543,0.4385790068494237
94,0.3357156968365113,0.42082486702534166
95,0.3542476023926779,0.3974460627397765
96,0.35311496237085926,0.4230377104376321
97,0.3430435624387529,0.42397909781531146
98,0.33708371111640223,0.40230991294526536
99,0.35006190415609767,0.44453116538731946
100,0.3552824116691395,0.44339915660574386
101,0.3315994271801578,0.44003786960535723
102,0.3406345715953244,0.4504427129159803
103,0.34103053456379306,0.4464033931169821
104,0.35855801024094774,0.4410648891378356
105,0.334445317586263,0.40659735052158
106,0.33183204175697434,0.42825431145889603
107,0.34037836737654825,0.4271099593328393
108,0.3446093078150793,0.4451516833075363
109,0.3354548856064125,0.423859675090922
110,0.338109755543647,0.4168242984653815
111,0.3217466314909635,0.3945215024135035
