epoch,train_loss,valid_loss
1,0.6405423854845501,0.6292997232192884
2,0.6177530992457828,0.5813693735323361
3,0.60131247142033,0.5619305521351002
4,0.581300736781356,0.5556378436841719
5,0.5816938792103707,0.5892298422126181
6,0.5678137381137381,0.6069908729531681
7,0.5766865418703396,0.5852491408181579
8,0.5481717280923082,0.6093524604043721
9,0.5493670619731688,0.5716901013789617
10,0.5412658698701969,0.5377573131219201
11,0.5641647164664698,0.5678346568981752
12,0.5190514882566196,0.5250541646964848
13,0.5360105161578771,0.5635449088826452
14,0.539373524435398,0.5345535615418592
15,0.5210550900281989,0.5550417825478412
16,0.525811227619235,0.5543412960174939
17,0.5055401564401512,0.5614283598311569
18,0.517302148990488,0.5295197129067357
19,0.5015592565437388,0.5452389318253035
20,0.5227612174754881,0.5251189908620132
21,0.5041106620988449,0.5358094290283549
22,0.4946828265663658,0.5188161069932191
23,0.507466228640107,0.528625267729892
24,0.5048253546204358,0.5421841967162555
25,0.4979136019738662,0.5090487312282557
26,0.4990071509781941,0.5342407360085812
27,0.49714168503570777,0.5231228841104262
28,0.46769220738157663,0.5302001671946567
29,0.47433801645770085,0.48804219638037943
30,0.4905016786713523,0.5321154800020969
31,0.47493484038128314,0.5175890263534434
32,0.47728994402681707,0.507500707536288
33,0.48025327174134946,0.5246389386972979
34,0.4789122405352273,0.5060185975010466
35,0.4679231899371048,0.5395425259257141
36,0.4678806312571497,0.5086574901361018
37,0.47791141822211464,0.4896390731750137
38,0.46617267151765407,0.5399465101325641
39,0.47475030101130244,0.4643823438850434
40,0.4555234314731858,0.47514507220045704
41,0.46567059843424563,0.49187324422857037
42,0.4479077659702191,0.4655735076243139
43,0.45873067288833735,0.5021537907583558
44,0.45462702958055234,0.5083306012472705
45,0.4506320146194231,0.4985557439352345
46,0.456698063958875,0.4944133274358414
47,0.4548665116138877,0.48709280722086196
48,0.4414807346415024,0.4962314617536638
49,0.43885110141429834,0.46857727126663795
50,0.44917763843616215,0.48777312931159267
51,0.4465843720950926,0.5042889985539343
52,0.44698420521431104,0.477785762966327
53,0.4396924254662996,0.4578193794308311
54,0.45107309805878865,0.4705370088796253
55,0.43956205851073626,0.49926472342897044
56,0.4405961600035498,0.4780815577984828
57,0.4425074675617262,0.516051738118024
58,0.4327011025633327,0.46532913819765265
59,0.44318940392405,0.4616091694966283
60,0.43183709020289757,0.48969709118018334
61,0.4251178933896864,0.4486400425413866
62,0.4404742687114667,0.49482425409571634
63,0.43868084375770205,0.4652759787910011
64,0.4334017100290118,0.4999951469691713
65,0.44388196405720215,0.5066956488476337
66,0.43455303451756133,0.4650437459754555
67,0.42458902464590226,0.47684156337914907
68,0.41807063360963076,0.49271886221781047
69,0.41491616150798755,0.4593325975027097
70,0.4128810320109748,0.49784195489938493
71,0.4270333000060868,0.43832973593279073
72,0.425910879675015,0.4634943587665001
73,0.4210245620984128,0.47455270287742757
74,0.4071651572925114,0.471462303529615
75,0.40758647231114103,0.4667660346781106
76,0.40767523962961333,0.49350073466927785
77,0.41485275534641936,0.494844858656111
78,0.413318579797106,0.47225911508354806
79,0.40610340435496656,0.4908833622972926
80,0.41131917093009374,0.4560594724126808
81,0.41329340698674977,0.4513635018071079
82,0.4114943656029382,0.4938485332683701
83,0.3998428847787011,0.4592946395986592
84,0.4099516567814983,0.46965861607990833
85,0.3984323402406437,0.46848055919753795
86,0.4090977750254008,0.443576553148096
87,0.4050922331854047,0.4594402840745676
88,0.41330754240720985,0.46547462123081734
89,0.4051876171356536,0.4398670224877803
90,0.4015647154344422,0.43131632977367745
91,0.40621647083869433,0.44834098609609774
92,0.40531620500269444,0.46385403749856935
93,0.39395566401663334,0.4759124232678796
94,0.4044335436325426,0.45408848077868635
95,0.4008644214437685,0.4779635453697942
96,0.40602593750243376,0.4839830360800514
97,0.40578157397946363,0.44747234699721244
98,0.3880057802238861,0.42030774097403756
99,0.405644291611797,0.5214307836216429
100,0.39770390564795177,0.4336737980661185
101,0.3970612660910736,0.46746328546989546
102,0.4028139138125382,0.4092450600279414
103,0.4013376456210024,0.4318247590031799
104,0.40194216952175243,0.45893330301117635
105,0.39857329904826627,0.49737466636883176
106,0.4054053599234266,0.44428497034570447
107,0.4000673565247868,0.42580728328017436
108,0.4145876644458837,0.4464142687679471
109,0.38688045237686564,0.48433965307903354
110,0.38906960068894314,0.4630422802722972
111,0.37737507053046526,0.4579407277557513
112,0.39660794769712737,0.4975068587202417
113,0.39568534634542796,0.4361485621142808
114,0.3889617576988685,0.46587730983636627
115,0.38427279392304653,0.46456262072467286
116,0.38731142716787703,0.42725546340174647
117,0.39173563086270735,0.43856571566151537
118,0.3862240115572068,0.427652642879959
119,0.3768578385095398,0.4178562682304207
120,0.37598039288994345,0.4986899754680369
121,0.39306842265586106,0.4271407573706592
122,0.3753658145597295,0.44666512755920057
